"nhoods1","nhoods2","sim"
"453513","190939",0.700320002915499
"453688","204261",0.720804626561974
"453754","107713",0.72121745365085
"45520","194545",0.640517604278383
"455270","224687",0.707796039803712
"458960","110562",0.699402202942935
"45912","123834",0.649890120437572
"461366","21133",0.719049606378769
"466715","33162",0.705895050624495
"467968","61537",0.669466760308214
"468666","116235",0.68657268963359
"469425","224033",0.694067691956889
"47065","205840",0.650333768267449
"471163","72221",0.708888094281807
"472420","60013",0.655621755821157
"472809","96985",0.658121296504201
"472923","122117",0.642815006021732
"472937","144409",0.593207797866369
"473188","99356",0.691427159829169
"474878","118822",0.661568720113338
"474961","3259",0.66607401737113
"474989","38011",0.691911877899441
"475527","11008",0.657196215380714
"4756","211719",0.791522933466915
"478238","127731",0.609573044481054
"478391","136620",0.647786046483779
"480009","69968",0.697051573184658
"480386","42947",0.655586805959163
"481438","4388",0.665584195791512
"482000","200332",0.655265331542785
"483075","111345",0.702817354390301
"483355","54183",0.729700350294796
"483989","125018",0.695461287532278
"484164","131243",0.669093089231523
"485161","166778",0.711706433103049
"485223","88734",0.819212347481924
"486016","169218",0.678822081534006
"486067","79908",0.717412396150206
"486332","153992",0.687377625537198
"486656","36784",0.653983473318205
"486887","93514",0.758221211815738
"486914","163928",0.638754909404958
"487179","4230",0.685698065365298
"487190","169226",0.711073045956869
"487760","165159",0.732769381040752
"488784","143287",0.679346293867675
"489418","200479",0.768968998269546
"489482","1978",0.725672356499301
"489532","173618",0.694126738840919
"489725","158067",0.697012655918146
"490228","60970",0.662240277787746
"49269","153661",0.706474235448606
"492951","230302",0.667438505341807
"493428","131969",0.68949458884928
"494381","15910",0.652219947406564
"494946","242253",0.694674913512637
"496920","46302",0.638183997437399
"497039","140511",0.656309761425624
"497341","98207",0.654568512582865
"497481","13419",0.639274086302902
"497713","187976",0.6754545013771
"498054","169912",0.658466459098387
"498177","25701",0.599448627361438
"49828","185017",0.608691644297853
"499073","172230",0.696171113720301
"499310","85552",0.659507522461838
"499329","3153",0.689839252971351
"499361","147378",0.689918509769822
"499613","240012",0.737476960005463
"499678","79238",0.692096876049941
"500015","158753",0.658291857771669
"500084","214901",0.766213917655473
"500168","71800",0.652120215286322
"501083","85750",0.697867397836788
"501490","43787",0.702437025364207
"501659","53416",0.731438401091599
"502270","175486",0.70666187426676
"505587","83848",0.648823381997215
"510165","14123",0.695317630257661
"510722","3325",0.63707159093302
"510781","232132",0.765013750877234
"511752","87923",0.644428693264337
"513200","74751",0.677582202618611
"514950","8424",0.700030529757738
"515483","130844",0.654801676139316
"521217","58054",0.649065573624044
"521450","56700",0.686555732437358
"522016","137371",0.637741022929826
"522344","193129",0.669483989882764
"5226","138020",0.712755325409307
"52292","311",0.672487832379981
"523030","208052",0.649640565869826
"524284","118853",0.709999035712982
"525227","84740",0.646377071835711
"525462","20322",0.685802597897218
"525741","175244",0.672078428225006
"526215","179562",0.676830682787626
"526417","79848",0.630382309926676
"526553","16009",0.658110948423142
"527901","99734",0.69025727384085
"528027","195523",0.689058225219787
"528921","108619",0.617274078701418
"529387","202091",0.679874420309689
"530189","67786",0.588683208433769
"530793","179763",0.688346845971674
"530842","133521",0.685863421417142
"530980","228050",0.667486655045182
"531322","45249",0.688700687458977
"532008","84435",0.688159605192566
"532438","97096",0.639786795619142
"532641","208994",0.751882796530614
"533150","160762",0.671129183208448
"533792","47872",0.66596351343898
"534113","135227",0.655888619625523
"534328","121477",0.737312413798777
"534522","175019",0.719730442736343
"535009","46287",0.649963538360796
"535824","101048",0.684076964877878
"536286","154602",0.63342840935505
"537274","76641",0.64090717423259
"537618","86190",0.578502002169181
"537800","133335",0.656162448203543
"53793","212744",0.687224673866508
"540247","181164",0.78064210079151
"54041","75090",0.690419535165831
"542821","220018",0.735954132842907
"542951","40462",0.712951986355872
"543035","7944",0.632630760140294
"543742","56676",0.634979024547878
"543914","105843",0.75996385356282
"544255","63948",0.774849063901723
"544272","200661",0.641196354054997
"544280","34965",0.642337779091234
"544765","200795",0.745653616743201
"54516","13600",0.696094057358498
"548575","114560",0.748079014749699
"548721","80198",0.647921350186197
"549342","241864",0.579113794035173
"5499","94935",0.779843384152912
"550205","100974",0.750892450419888
"55037","22686",0.618604511177855
"550466","45773",0.63068753864092
"550558","37517",0.700976445790364
"550896","140164",0.579870667380918
"552485","128820",0.659955118576659
"552995","95000",0.713469204096899
"553653","11012",0.699151151292801
"553722","229284",0.750134670196502
"553860","182178",0.648017141176807
"554341","17940",0.688038928551814
"554646","20303",0.671729911783342
"554848","226431",0.703519658428759
"556015","70906",0.629097326065284
"557047","24876",0.622614741032128
"557168","218555",0.769519032513748
"557409","235713",0.683627813580096
"557443","105621",0.66200251947148
"558386","101203",0.659673662654296
"558641","114075",0.631170662286343
"559158","142120",0.700243503820559
"5593","154073",0.702580396182258
"559485","229426",0.775903115577221
"559615","194483",0.673131101870184
"559708","80995",0.676752972998636
"560266","210210",0.668295097169171
"561388","209041",0.763461191082491
"561620","25560",0.64013679085813
"563205","82332",0.648853896175101
"563905","60137",0.673529271762819
"564823","227534",0.64591468279825
"565200","100117",0.645474141312142
"565636","163939",0.634145564723722
"566174","169345",0.690976506654501
"567393","195687",0.686991708979246
"567626","176290",0.6806903139465
"567871","243588",0.71624290565511
"567975","158476",0.681569912530761
"567986","207570",0.740653562927745
"568531","22679",0.619930754487444
"569118","105402",0.642946508779917
"569858","210093",0.743172266938874
"570001","158705",0.62740372918216
"571372","189469",0.744764374270174
"571389","173853",0.635605698403349
"571407","224586",0.745499452184159
"571451","68993",0.757767858105343
"5719","168123",0.640176439616299
"573098","216155",0.640557848854508
"573216","79186",0.685715675233449
"574012","46693",0.651741120911717
"574725","81430",0.670401966188757
"575362","119948",0.631028552639598
"576014","110784",0.664714772566448
"576452","230030",0.716051230802626
"57668","205452",0.624569702055243
"577113","45373",0.693270863104939
"577284","216575",0.691180949396255
"577453","143011",0.674122866933651
"577485","138380",0.625951879723948
"577850","12416",0.64448017782845
"578022","61458",0.633808469148185
"578206","184714",0.743297520414286
"578232","166980",0.647514800714024
"578397","147309",0.640785964444641
"579510","4932",0.521340047311059
"580350","59711",0.611357088630341
"580417","214238",0.620046110811848
"58045","45808",0.762589232566876
"580457","61175",0.639767534692998
"580538","165571",0.704283869184443
"581153","20549",0.677868685996249
"581642","77017",0.632211694824488
"582100","120089",0.660948175328425
"582149","163568",0.720455974496798
"582349","152627",0.648840195705507
"58347","16823",0.685850817398356
"583904","58330",0.695531457713556
"585887","56739",0.712034021173279
"586007","134216",0.645233920927194
"586030","42163",0.715258045256213
"586318","112931",0.668174048315656
"586524","201929",0.651762837696975
"586726","125678",0.744292022551612
"587718","121590",0.635631505238625
"5888","78568",0.639886353318594
"588824","31938",0.697226514160666
"588967","82475",0.69871441016411
"589126","10173",0.623295462607212
"589429","172335",0.690594185966661
"589569","182372",0.772494144167891
"589773","180373",0.705503207259766
"590351","44204",0.677288604425263
"591297","206833",0.785034817826681
"591811","32315",0.620986235425299
"592438","159158",0.666942800535059
"59293","17550",0.621308554241719
"592961","110333",0.668472903034911
"593740","199384",0.643570986485001
"594598","128866",0.625028393822008
"594928","155203",0.644210211957129
"595193","227963",0.727034086698256
"595741","96099",0.682231862965945
"595809","208751",0.692690221207613
"596478","105652",0.733526227389855
"596566","53891",0.668730305254648
"597094","216726",0.6786068172403
"597386","46250",0.705727278844228
"597926","237833",0.700858387179773
"60065","160223",0.668530738375148
"6054","122342",0.652518371952117
"63963","212102",0.681144076802957
"64310","208849",0.698553210824757
"64321","163359",0.656589594196805
"66592","166010",0.701562807007167
"6705","38360",0.650398045280611
"67328","76436",0.773054686774698
"68808","205609",0.640005902822412
"6926","17116",0.664725662717376
"71171","143487",0.63160753676767
"71375","55463",0.647853181904154
"72260","40030",0.690427134433863
"72848","202420",0.615116985430855
"73277","106195",0.789879332286393
"73763","88745",0.670290151027099
"73984","204501",0.63172958435861
"74482","51029",0.677514446186776
"75197","184817",0.684808280498143
"79515","229294",0.652356137308246
"81224","155330",0.641566096625275
"81259","27046",0.659681361594862
"8299","196551",0.63385285946299
"8524","201067",0.646240816075825
"85247","17888",0.690778016444259
"88564","122518",0.664244158588035
"90284","76493",0.649609907113899
"925","26666",0.676156757359342
"93860","196552",0.665096484291798
"94669","4701",0.687560706982418
"95258","147472",0.680804774404817
"9539","193082",0.637824892273063
"96808","200679",0.670258662395404
"97077","54018",0.668077757195595
"98297","32605",0.633461422633262
"98684","157134",0.707944584343726
"98817","53317",0.719231173546376
